ID,SubmissionDate,starttime,endtime,username,name_collector,date_collected,consent,location.Latitude,location.Longitude,location.Altitude,location.Accuracy,location_survey,kampala_live,education,year_studies,status,doing now,looking,unemployed_future,unemployed_reasons_1,unemployed_reasons_2,unemployed_reasons_3,unemployed_reasons_4,unemployed_reasons_5,unemployed_reasons_6,unemployed_reasons_7,unemployed_reasons_8,unemployed_reasons_9,unemployed_reasons_10,unemployed_reasons_11,unemployed_reasons_12,unemployed_reasons_13,unemployed_reasons_14,unemployed_reasons_15,activities,paid,enterprise,self,position,job_field,prefer,workers,satisfaction,desire_change,change_reason,likely,jobs,interviews,time_search,steps,steps2_1,steps2_2,steps2_3,steps2_4,steps2_5,steps2_6,steps2_7,steps2_8,steps2_9,steps2_10,steps2_11,steps2_12,steps2_13,steps2_14,positions_looking,jobs_applied,jobs_interviewed,refusals,refusal_reason,income,min_incomelevel,incomelevel,career_center,from_employer,friends_relateives,social_media,website,radio,newspapers,TV,word_of_mouth,other,challenges,obstacles_1,obstacles_2,obstacles_3,obstacles_4,obstacles_5,obstacles_6,obstacles_7,obstacles_8,obstacles_9,obstacles_10,obstacles_11,obstacles_12,obstacles_13,obstacles_14,obstacles_15,obstacles_16,time_looking,ed.training_useful,Gender,Religion,LGBQI,reg_origina,disabilities,level_needed,qualities_needed_1,qualities_needed_2,qualities_needed_3,qualities_needed_4,qualities_needed_5,qualities_needed_6,qualities_needed_7,qualities_needed_8,qualities_needed_9,qualities_needed_10,qualities_needed_11,relevance,competitive,effect,age,gender,region,instanceID,Form_ver,number_of_years
146,,,,,,,1,,,,,,,I_have_completed_my_university_education,2014,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Salesworker,Engineering,NA,6-10_workers,Very_unsatisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",54,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Work_was_not_interesting,1,400000,800000,Occasionally,Occasionally,A_great_deal,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Less_than_a_week,Somewhat_useful,A_great_deal,Occasionally,Occasionally,A_great_deal,Occasionally,Completed_vocational_training,0,1,1,0,0,0,0,1,0,0,0,Relevant,NA,Major_effect,26-29,Male,Region3,,,3-6 years
155,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_publicsector,paid,,0,Professional&technical,Education,NA,21-50_workers,Somewhat_unsatisfied,Yes,To_have_better_career_prospects,Very_likely,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,300000,600000,Never,A_great_deal,Occasionally,Never,Never,Never,Never,Never,A_great_deal,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6_months-1year,Very_useful,Never,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Completed_university_education,0,0,0,1,0,0,1,0,0,0,0,Very_relevant,NA,Major_effect,23-25,Female,Region2,,,3-6 years
164,,,,,,,1,,,,,,,I_have_completed_my_university_education,2015,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,0,0,0,NA,1,100000,800000,Occasionally,A_great_deal,Occasionally,Occasionally,Never,Never,Occasionally,A_great_deal,Occasionally,NA,Yes,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,NA,NA,Never,Never,A_great_deal,A_great_deal,A_great_deal,Computer_and_IT_training,0,0,0,0,0,0,0,0,0,1,0,NA,Highly_competitive,Major_effect,26-29,Female,Region1,,,3-6 years
173,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Salesworker,Workerinsales/retail/shop/restaurants,NA,6-10_workers,Somewhat_satisfied,Yes,To_get_higher_pay,Very_likely,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,200000,400000,Never,A_great_deal,A_great_deal,Occasionally,Never,Never,Never,Never,Occasionally,Never,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1-2_months,Do_not_know,Occasionally,Occasionally,A_great_deal,A_great_deal,Occasionally,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,Unsure,NA,Neutral,23-25,Male,Region2,,,3-6 years
182,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2015,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,0,NA,1,100000,200000,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Yes,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A_great_deal,Never,A_great_deal,Never,A_great_deal,Completed_vocational_training,1,0,0,1,0,0,0,0,0,1,0,NA,Highly_competitive,Major_effect,20-22,Male,Region2,,,3-6 years
191,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,0,Salesworker,NA,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,100000,300000,Never,Occasionally,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Never,Never,A_great_deal,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less_than_a_week,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,1,0,0,0,0,0,0,Relevant,NA,Major_effect,20-22,Female,Region2,,,3-6 years
200,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Not_currently_working,Engaged_in_education,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,1,200000,600000,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Never,Occasionally,Never,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA,NA,Occasionally,Occasionally,A_great_deal,Occasionally,Occasionally,Completed_university_education,0,0,0,0,0,0,1,0,0,0,0,NA,Highly_competitive,Moderate_effect,20-22,Male,Region4,,,3-6 years
209,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,,NA,NA,NA,Work_for_a_multinational_corporation,NA,NA,NA,NA,NA,NA,NA,Less_than_a_week,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,1,700000,1000000,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Yes,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,Occasionally,Never,Occasionally,Occasionally,Occasionally,Completed_university_education,0,0,0,0,0,0,1,0,0,0,0,NA,Highly_competitive,Major_effect,20-22,Male,Region1,,,3-6 years
218,,,,,,,1,,,,,,,I_have_somesecondaryschool_education_but_left_before_graduation,2012,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,8,3,1,Location_was_not_convenient,0,NA,200000,Never,A_great_deal,A_great_deal,Never,Never,Occasionally,Never,Never,Occasionally,NA,Yes,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,NA,NA,A_great_deal,Occasionally,Never,A_great_deal,Occasionally,Completed_vocational_training,0,0,0,1,0,0,0,0,0,0,0,NA,Slightly_competitive,Moderate_effect,26-29,Male,Region3,,,3-6 years
227,,,,,,,1,,,,,,,Elementaryschool(primary),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minor_effect,20-22,Male,Region2,,,3-6 years
236,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Salesworker,Workerinsales/retail/shop/restaurants,NA,Less_than_5_workers,Neither_satisfied_nor_unsatisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,250000,750000,Occasionally,Occasionally,Occasionally,A_great_deal,A_great_deal,Occasionally,A_great_deal,Never,Occasionally,Never,NA,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,6_months-1year,Somewhat_useful,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Completed_vocational_training,0,0,0,1,0,0,0,0,0,0,0,Somewhat_relevant,NA,Major_effect,23-25,Male,Region2,,,3-6 years
245,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,Less_than_a_week,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,0,NA,800000,Never,Occasionally,A_great_deal,Never,Never,Never,Occasionally,Never,Occasionally,NA,No,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,NA,Occasionally,Never,Never,Occasionally,Occasionally,Computer_and_IT_training,1,0,0,1,1,0,0,0,0,0,0,NA,Slightly_competitive,Minor_effect,23-25,Female,Region1,,,3-6 years
254,,,,,,,1,,,,,,,I_have_completed_my_university_education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,Region3,,,3-6 years
263,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,Less_than_a_week,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,1,200000,600000,Never,Never,A_great_deal,Never,Never,Never,Never,Occasionally,Occasionally,Never,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Occasionally,A_great_deal,Never,Never,A_great_deal,Completed_university_education,1,0,0,0,1,0,0,0,0,0,0,NA,Highly_competitive,Major_effect,20-22,Female,Region1,,,3-6 years
4,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-conforming,8,,,6 or more
13,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Not_currently_working,Other,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_for_the_government/public_sector,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,NA,1,150000,350000,Never,Occasionally,A_great_deal,Never,Occasionally,Never,Never,Occasionally,A_great_deal,A_great_deal,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Computer_and_IT_training,0,0,0,0,1,0,0,0,0,0,0,NA,Highly_competitive,Major_effect,17-19,Male,Region1,,,6 or more
22,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Internship_or_apprenticeship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Community_volunteer_work,unpaid,,0,Other,Hospitality,NA,More_than_100_workers,Neither_satisfied_nor_unsatisfied,Yes,To_get_higher_pay,"Likely,but_not_certain",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,800000,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,NA,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3-6_months,Very_useful,Never,Never,Never,Never,Occasionally,Completed_university_education,0,0,0,1,1,0,1,0,0,0,0,Very_relevant,NA,Major_effect,20-22,Female,Region2,,,6 or more
31,,,,,,,1,,,,,,,I_have_completed_my_university_education,2017,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,1,Salesworker,Businessadministration,NA,Less_than_5_workers,Somewhat_unsatisfied,Notsure,To_be_able_to_better_combine_work_with_family_responsibilities,Very_likely,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,2000000,Never,Never,A_great_deal,A_great_deal,Never,Never,Never,Never,A_great_deal,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,Very_useful,A_great_deal,A_great_deal,Never,A_great_deal,Never,Other,0,0,0,1,0,0,0,0,0,0,0,Somewhat_relevant,NA,Moderate_effect,20-22,Male,Region1,,,6 or more
40,,,,,,,1,,,,,,,I_have_completed_my_university_education,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,0,Clerical,NA,NA,Less_than_5_workers,Very_unsatisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,500000,700000,Never,A_great_deal,Occasionally,A_great_deal,Never,Occasionally,Occasionally,Never,A_great_deal,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6_months-1year,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,Somewhat_relevant,NA,Neutral,23-25,Female,Region2,,,6 or more
3,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,Region2,,,none
12,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,1,600000,1200000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,A_great_deal,NA,Not_sure,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,NA,Highly_competitive,Major_effect,17-19,Female,Region3,,,none
21,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Not_currently_working,Engaged_in_education,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Work_foranon-profit_organization,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,NA,1,600000,1000000,A_great_deal,Never,Occasionally,A_great_deal,A_great_deal,A_great_deal,A_great_deal,Occasionally,Occasionally,Occasionally,Not_sure,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Computer_and_IT_training,1,0,0,0,0,0,0,0,0,0,0,NA,Slightly_competitive,Major_effect,23-25,Male,Region1,,,none
30,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Salesworker,NA,NA,11-20_workers,Somewhat_satisfied,Yes,To_have_better_working_conditions,"Likely,but_not_certain",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,200000,400000,Never,A_great_deal,Occasionally,Never,Never,Never,Occasionally,Never,A_great_deal,Never,NA,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,More_than_1_year,NA,NA,NA,NA,NA,NA,Completed_secondary_education,0,0,1,0,0,0,0,0,0,0,0,Somewhat_relevant,NA,Neutral,26-29,Male,Region3,,,none
39,,,,,,,1,,,,,,,I_am_currently_studying_at_a_vocational_or_technicalschool,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,paid,,0,Craftsmen,NA,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_have_better_career_prospects,"Likely,but_not_certain",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,300000,500000,Never,A_great_deal,Occasionally,A_great_deal,Never,Never,A_great_deal,Never,A_great_deal,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Less_than_a_week,NA,NA,NA,NA,NA,NA,Completed_secondary_education,0,0,0,0,1,0,0,0,0,0,0,Somewhat_relevant,NA,Major_effect,20-22,Female,Region2,,,none
48,,,,,,,1,,,,,,,I_have_completed_vocational_school_education,2017,Not_currently_working,Available_and_actively_looking_for_work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,1,0,NA,1,200000,500000,Occasionally,A_great_deal,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,1,0,0,0,0,0,0,NA,Highly_competitive,Moderate_effect,17-19,Male,Region2,,,none
57,,,,,,,1,,,,,,,I_have_completed_my_university_education,NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,1,Managerial&administrative,NA,NA,Less_than_5_workers,Very_satisfied,No,NA,Very_likely,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,300000,1000000,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,More_than_1_year,NA,NA,NA,NA,NA,NA,Completed_university_education,0,0,0,0,1,0,0,0,0,0,0,Very_relevant,NA,Major_effect,26-29,Male,Region2,,,none
66,,,,,,,1,,,,,,,Elementaryschool(primary),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minor_effect,14-16,Female,Region2,,,none
75,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),NA,Self.employed_own.account_worker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_family_business,unpaid,,1,Salesworker,NA,NA,Less_than_5_workers,Somewhat_satisfied,Yes,To_get_higher_pay,Very_likely,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,300000,500000,Never,Never,A_great_deal,Never,Never,Never,Never,Never,Occasionally,Never,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Less_than_a_week,NA,NA,NA,NA,NA,NA,Other,0,0,0,0,0,0,1,0,0,0,0,Not_relevant,NA,Moderate_effect,20-22,Male,Region1,,,none
84,,,,,,,1,,,,,,,I_have_completed_my_university_education,2016,Not_currently_working,Engaged_in_training,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,Wages_offered_were_too_low,1,500000,1000000,A_great_deal,A_great_deal,A_great_deal,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,A_great_deal,Never,Yes,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Never,Occasionally,A_great_deal,Occasionally,Occasionally,Computer_and_IT_training,1,0,0,0,0,0,0,0,0,0,0,NA,Highly_competitive,Major_effect,23-25,Male,Region2,,,none
93,,,,,,,1,,,,,,,I_havecompleted_secondary_school_(highschool),2017,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Clerical,Electrical,NA,Less_than_5_workers,Very_satisfied,No,NA,"Likely,but_not_certain",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Wages_offered_were_too_low,1,100000,200000,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,NA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1-2_months,Somewhat_useful,Occasionally,Occasionally,A_great_deal,Never,Occasionally,Completed_university_education,0,0,1,1,0,0,0,0,0,0,0,Very_relevant,NA,Major_effect,23-25,Female,Region2,,,none
102,,,,,,,1,,,,,,,I_am_currently_studying_at_the_university_level,NA,Work_for_wage.salary_with_an_employer_(full.time_or_part.time),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Work_privatecompany,paid,,0,Managerial&administrative,Businessadministration,NA,21-50_workers,Very_satisfied,Notsure,To_have_better_career_prospects,Very_likely,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Work_would_require_too_many_hours,1,300000,500000,Never,Occasionally,A_great_deal,A_great_deal,A_great_deal,Never,A_great_deal,Never,A_great_deal,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3-6_months,Very_useful,A_great_deal,Never,A_great_deal,Occasionally,A_great_deal,Computer_and_IT_training,1,0,0,1,0,0,0,0,1,0,0,Very_relevant,NA,Moderate_effect,23-25,Female,Region2,,,none
111,,,,,,,1,,,,,,,I_have_some_university_level_education_but_left_before_graduation,2013,Not_currently_working,Engaged_in_education,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,,NA,NA,NA,Start_your_own_business,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,0,NA,1,800000,1500000,A_great_deal,Occasionally,Occasionally,Occasionally,Occasionally,Never,A_great_deal,Never,Never,Never,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A_great_deal,Occasionally,Never,A_great_deal,Occasionally,Completed_university_education,0,0,0,1,0,0,0,0,0,0,0,NA,Highly_competitive,Major_effect,23-25,Male,Region4,,,none
